,Tarifa,Anio,Verano,Mes,Consumo,Precio,kwh,Minimo
182, 1A,2022,ABRIL,ENERO,Consumoexcedente,3.134,,25
183, 1A,2022,ABRIL,FEBRERO,Consumobasico,0.887,75,25
184, 1A,2022,ABRIL,FEBRERO,Consumointermedio,1.079,75,25
185, 1A,2022,ABRIL,FEBRERO,Consumoexcedente,3.153,,25
186, 1A,2022,ABRIL,MARZO,Consumobasico,0.892,75,25
187, 1A,2022,ABRIL,MARZO,Consumointermedio,1.085,75,25
188, 1A,2022,ABRIL,MARZO,Consumoexcedente,3.172,,25
189, 1A,2022,ABRIL,ABRIL,Consumobasico,0.801,100,25
190, 1A,2022,ABRIL,ABRIL,Consumointermedio,0.926,50,25
191, 1A,2022,ABRIL,ABRIL,Consumoexcedente,3.191,,25
192, 1A,2022,ABRIL,MAYO,Consumobasico,0.806,100,25
193, 1A,2022,ABRIL,MAYO,Consumointermedio,0.932,50,25
194, 1A,2022,ABRIL,MAYO,Consumoexcedente,3.21,,25
195, 1A,2022,ABRIL,JUNIO,Consumobasico,0.811,100,25
196, 1A,2022,ABRIL,JUNIO,Consumointermedio,0.938,50,25
197, 1A,2022,ABRIL,JUNIO,Consumoexcedente,3.229,,25
198, 1A,2022,ABRIL,JULIO,Consumobasico,0.816,100,25
199, 1A,2022,ABRIL,JULIO,Consumointermedio,0.944,50,25
200, 1A,2022,ABRIL,JULIO,Consumoexcedente,3.248,,25
201, 1A,2022,ABRIL,AGOSTO,Consumobasico,0.821,100,25
202, 1A,2022,ABRIL,AGOSTO,Consumointermedio,0.950,50,25
203, 1A,2022,ABRIL,AGOSTO,Consumoexcedente,3.267,,25
204, 1A,2022,ABRIL,SEPTIEMBRE,Consumobasico,0.826,100,25
205, 1A,2022,ABRIL,SEPTIEMBRE,Consumointermedio,0.956,50,25
206, 1A,2022,ABRIL,SEPTIEMBRE,Consumoexcedente,3.286,,25
207, 1A,2022,ABRIL,OCTUBRE,Consumobasico,0.927,75,25
208, 1A,2022,ABRIL,OCTUBRE,Consumointermedio,1.132,75,25
209, 1A,2022,ABRIL,OCTUBRE,Consumoexcedente,3.306,,25
210, 1A,2022,ABRIL,NOVIEMBRE,Consumobasico,0.933,75,25
211, 1A,2022,ABRIL,NOVIEMBRE,Consumointermedio,1.139,75,25
212, 1A,2022,ABRIL,NOVIEMBRE,Consumoexcedente,3.326,,25
213, 1A,2022,ABRIL,DICIEMBRE,Consumobasico,0.939,75,25
214, 1A,2022,ABRIL,DICIEMBRE,Consumointermedio,1.146,75,25
215, 1A,2022,ABRIL,DICIEMBRE,Consumoexcedente,3.346,,25
216, 1A,2022,MAYO,ENERO,Consumobasico,0.882,75,25
217, 1A,2022,MAYO,ENERO,Consumointermedio,1.073,75,25
218, 1A,2022,MAYO,ENERO,Consumoexcedente,3.134,,25
219, 1A,2022,MAYO,FEBRERO,Consumobasico,0.887,75,25
220, 1A,2022,MAYO,FEBRERO,Consumointermedio,1.079,75,25
221, 1A,2022,MAYO,FEBRERO,Consumoexcedente,3.153,,25
222, 1A,2022,MAYO,MARZO,Consumobasico,0.892,75,25
223, 1A,2022,MAYO,MARZO,Consumointermedio,1.085,75,25
224, 1A,2022,MAYO,MARZO,Consumoexcedente,3.172,,25
225, 1A,2022,MAYO,ABRIL,Consumobasico,0.897,75,25
226, 1A,2022,MAYO,ABRIL,Consumointermedio,1.091,75,25
227, 1A,2022,MAYO,ABRIL,Consumoexcedente,3.191,,25
228, 1A,2022,MAYO,MAYO,Consumobasico,0.806,100,25
229, 1A,2022,MAYO,MAYO,Consumointermedio,0.932,50,25
230, 1A,2022,MAYO,MAYO,Consumoexcedente,3.21,,25
231, 1A,2022,MAYO,JUNIO,Consumobasico,0.811,100,25
232, 1A,2022,MAYO,JUNIO,Consumointermedio,0.938,50,25
233, 1A,2022,MAYO,JUNIO,Consumoexcedente,3.229,,25
234, 1A,2022,MAYO,JULIO,Consumobasico,0.816,100,25
235, 1A,2022,MAYO,JULIO,Consumointermedio,0.944,50,25
236, 1A,2022,MAYO,JULIO,Consumoexcedente,3.248,,25
237, 1A,2022,MAYO,AGOSTO,Consumobasico,0.821,100,25
238, 1A,2022,MAYO,AGOSTO,Consumointermedio,0.950,50,25
239, 1A,2022,MAYO,AGOSTO,Consumoexcedente,3.267,,25
240, 1A,2022,MAYO,SEPTIEMBRE,Consumobasico,0.826,100,25
241, 1A,2022,MAYO,SEPTIEMBRE,Consumointermedio,0.956,50,25
242, 1A,2022,MAYO,SEPTIEMBRE,Consumoexcedente,3.286,,25
243, 1A,2022,MAYO,OCTUBRE,Consumobasico,0.831,100,25
244, 1A,2022,MAYO,OCTUBRE,Consumointermedio,0.962,50,25
245, 1A,2022,MAYO,OCTUBRE,Consumoexcedente,3.306,,25
246, 1A,2022,MAYO,NOVIEMBRE,Consumobasico,0.933,75,25
247, 1A,2022,MAYO,NOVIEMBRE,Consumointermedio,1.139,75,25
248, 1A,2022,MAYO,NOVIEMBRE,Consumoexcedente,3.326,,25
249, 1A,2022,MAYO,DICIEMBRE,Consumobasico,0.939,75,25
250, 1A,2022,MAYO,DICIEMBRE,Consumointermedio,1.146,75,25
251, 1A,2022,MAYO,DICIEMBRE,Consumoexcedente,3.346,,25
252, 1A,2021,FEBRERO,ENERO,Consumobasico,0.855,75,25
253, 1A,2021,FEBRERO,ENERO,Consumointermedio,1.034,75,25
254, 1A,2021,FEBRERO,ENERO,Consumoexcedente,3.026,,25
255, 1A,2021,FEBRERO,FEBRERO,Consumobasico,0.761,100,25
256, 1A,2021,FEBRERO,FEBRERO,Consumointermedio,0.886,50,25
257, 1A,2021,FEBRERO,FEBRERO,Consumoexcedente,3.034,,25
258, 1A,2021,FEBRERO,MARZO,Consumobasico,0.763,100,25
259, 1A,2021,FEBRERO,MARZO,Consumointermedio,0.888,50,25
260, 1A,2021,FEBRERO,MARZO,Consumoexcedente,3.042,,25
261, 1A,2021,FEBRERO,ABRIL,Consumobasico,0.765,100,25
262, 1A,2021,FEBRERO,ABRIL,Consumointermedio,0.890,50,25
263, 1A,2021,FEBRERO,ABRIL,Consumoexcedente,3.05,,25
264, 1A,2021,FEBRERO,MAYO,Consumobasico,0.767,100,25
265, 1A,2021,FEBRERO,MAYO,Consumointermedio,0.892,50,25
266, 1A,2021,FEBRERO,MAYO,Consumoexcedente,3.058,,25
267, 1A,2021,FEBRERO,JUNIO,Consumobasico,0.769,100,25
268, 1A,2021,FEBRERO,JUNIO,Consumointermedio,0.894,50,25
269, 1A,2021,FEBRERO,JUNIO,Consumoexcedente,3.066,,25
270, 1A,2021,FEBRERO,JULIO,Consumobasico,0.771,100,25
271, 1A,2021,FEBRERO,JULIO,Consumointermedio,0.896,50,25
272, 1A,2021,FEBRERO,JULIO,Consumoexcedente,3.074,,25
273, 1A,2021,FEBRERO,AGOSTO,Consumobasico,0.869,75,25
274, 1A,2021,FEBRERO,AGOSTO,Consumointermedio,1.055,75,25
275, 1A,2021,FEBRERO,AGOSTO,Consumoexcedente,3.082,,25
276, 1A,2021,FEBRERO,SEPTIEMBRE,Consumobasico,0.871,75,25
277, 1A,2021,FEBRERO,SEPTIEMBRE,Consumointermedio,1.058,75,25
278, 1A,2021,FEBRERO,SEPTIEMBRE,Consumoexcedente,3.09,,25
279, 1A,2021,FEBRERO,OCTUBRE,Consumobasico,0.873,75,25
280, 1A,2021,FEBRERO,OCTUBRE,Consumointermedio,1.061,75,25
281, 1A,2021,FEBRERO,OCTUBRE,Consumoexcedente,3.098,,25
282, 1A,2021,FEBRERO,NOVIEMBRE,Consumobasico,0.875,75,25
283, 1A,2021,FEBRERO,NOVIEMBRE,Consumointermedio,1.064,75,25
284, 1A,2021,FEBRERO,NOVIEMBRE,Consumoexcedente,3.106,,25
285, 1A,2021,FEBRERO,DICIEMBRE,Consumobasico,0.877,75,25
286, 1A,2021,FEBRERO,DICIEMBRE,Consumointermedio,1.067,75,25
287, 1A,2021,FEBRERO,DICIEMBRE,Consumoexcedente,3.115,,25
288, 1A,2021,MARZO,ENERO,Consumobasico,0.855,75,25
289, 1A,2021,MARZO,ENERO,Consumointermedio,1.034,75,25
290, 1A,2021,MARZO,ENERO,Consumoexcedente,3.026,,25
291, 1A,2021,MARZO,FEBRERO,Consumobasico,0.857,75,25
292, 1A,2021,MARZO,FEBRERO,Consumointermedio,1.037,75,25
293, 1A,2021,MARZO,FEBRERO,Consumoexcedente,3.034,,25
294, 1A,2021,MARZO,MARZO,Consumobasico,0.763,100,25
295, 1A,2021,MARZO,MARZO,Consumointermedio,0.888,50,25
296, 1A,2021,MARZO,MARZO,Consumoexcedente,3.042,,25
297, 1A,2021,MARZO,ABRIL,Consumobasico,0.765,100,25
298, 1A,2021,MARZO,ABRIL,Consumointermedio,0.890,50,25
299, 1A,2021,MARZO,ABRIL,Consumoexcedente,3.05,,25
300, 1A,2021,MARZO,MAYO,Consumobasico,0.767,100,25
301, 1A,2021,MARZO,MAYO,Consumointermedio,0.892,50,25
302, 1A,2021,MARZO,MAYO,Consumoexcedente,3.058,,25
303, 1A,2021,MARZO,JUNIO,Consumobasico,0.769,100,25
304, 1A,2021,MARZO,JUNIO,Consumointermedio,0.894,50,25
305, 1A,2021,MARZO,JUNIO,Consumoexcedente,3.066,,25
306, 1A,2021,MARZO,JULIO,Consumobasico,0.771,100,25
307, 1A,2021,MARZO,JULIO,Consumointermedio,0.896,50,25
308, 1A,2021,MARZO,JULIO,Consumoexcedente,3.074,,25
309, 1A,2021,MARZO,AGOSTO,Consumobasico,0.773,100,25
310, 1A,2021,MARZO,AGOSTO,Consumointermedio,0.898,50,25
311, 1A,2021,MARZO,AGOSTO,Consumoexcedente,3.082,,25
312, 1A,2021,MARZO,SEPTIEMBRE,Consumobasico,0.871,75,25
313, 1A,2021,MARZO,SEPTIEMBRE,Consumointermedio,1.058,75,25
314, 1A,2021,MARZO,SEPTIEMBRE,Consumoexcedente,3.09,,25
315, 1A,2021,MARZO,OCTUBRE,Consumobasico,0.873,75,25
316, 1A,2021,MARZO,OCTUBRE,Consumointermedio,1.061,75,25
317, 1A,2021,MARZO,OCTUBRE,Consumoexcedente,3.098,,25
318, 1A,2021,MARZO,NOVIEMBRE,Consumobasico,0.875,75,25
319, 1A,2021,MARZO,NOVIEMBRE,Consumointermedio,1.064,75,25
320, 1A,2021,MARZO,NOVIEMBRE,Consumoexcedente,3.106,,25
321, 1A,2021,MARZO,DICIEMBRE,Consumobasico,0.877,75,25
322, 1A,2021,MARZO,DICIEMBRE,Consumointermedio,1.067,75,25
323, 1A,2021,MARZO,DICIEMBRE,Consumoexcedente,3.115,,25
324, 1A,2021,ABRIL,ENERO,Consumobasico,0.855,75,25
325, 1A,2021,ABRIL,ENERO,Consumointermedio,1.034,75,25
326, 1A,2021,ABRIL,ENERO,Consumoexcedente,3.026,,25
327, 1A,2021,ABRIL,FEBRERO,Consumobasico,0.857,75,25
328, 1A,2021,ABRIL,FEBRERO,Consumointermedio,1.037,75,25
329, 1A,2021,ABRIL,FEBRERO,Consumoexcedente,3.034,,25
330, 1A,2021,ABRIL,MARZO,Consumobasico,0.859,75,25
331, 1A,2021,ABRIL,MARZO,Consumointermedio,1.040,75,25
332, 1A,2021,ABRIL,MARZO,Consumoexcedente,3.042,,25
333, 1A,2021,ABRIL,ABRIL,Consumobasico,0.765,100,25
334, 1A,2021,ABRIL,ABRIL,Consumointermedio,0.890,50,25
335, 1A,2021,ABRIL,ABRIL,Consumoexcedente,3.05,,25
336, 1A,2021,ABRIL,MAYO,Consumobasico,0.767,100,25
337, 1A,2021,ABRIL,MAYO,Consumointermedio,0.892,50,25
338, 1A,2021,ABRIL,MAYO,Consumoexcedente,3.058,,25
339, 1A,2021,ABRIL,JUNIO,Consumobasico,0.769,100,25
340, 1A,2021,ABRIL,JUNIO,Consumointermedio,0.894,50,25
341, 1A,2021,ABRIL,JUNIO,Consumoexcedente,3.066,,25
342, 1A,2021,ABRIL,JULIO,Consumobasico,0.771,100,25
343, 1A,2021,ABRIL,JULIO,Consumointermedio,0.896,50,25
344, 1A,2021,ABRIL,JULIO,Consumoexcedente,3.074,,25
345, 1A,2021,ABRIL,AGOSTO,Consumobasico,0.773,100,25
346, 1A,2021,ABRIL,AGOSTO,Consumointermedio,0.898,50,25
347, 1A,2021,ABRIL,AGOSTO,Consumoexcedente,3.082,,25
348, 1A,2021,ABRIL,SEPTIEMBRE,Consumobasico,0.775,100,25
349, 1A,2021,ABRIL,SEPTIEMBRE,Consumointermedio,0.900,50,25
350, 1A,2021,ABRIL,SEPTIEMBRE,Consumoexcedente,3.09,,25
351, 1A,2021,ABRIL,OCTUBRE,Consumobasico,0.873,75,25
352, 1A,2021,ABRIL,OCTUBRE,Consumointermedio,1.061,75,25
353, 1A,2021,ABRIL,OCTUBRE,Consumoexcedente,3.098,,25
354, 1A,2021,ABRIL,NOVIEMBRE,Consumobasico,0.875,75,25
355, 1A,2021,ABRIL,NOVIEMBRE,Consumointermedio,1.064,75,25
356, 1A,2021,ABRIL,NOVIEMBRE,Consumoexcedente,3.106,,25
357, 1A,2021,ABRIL,DICIEMBRE,Consumobasico,0.877,75,25
358, 1A,2021,ABRIL,DICIEMBRE,Consumointermedio,1.067,75,25
359, 1A,2021,ABRIL,DICIEMBRE,Consumoexcedente,3.115,,25
360, 1A,2021,MAYO,ENERO,Consumobasico,0.855,75,25
361, 1A,2021,MAYO,ENERO,Consumointermedio,1.034,75,25
362, 1A,2021,MAYO,ENERO,Consumoexcedente,3.026,,25
363, 1A,2021,MAYO,FEBRERO,Consumobasico,0.857,75,25
364, 1A,2021,MAYO,FEBRERO,Consumointermedio,1.037,75,25
365, 1A,2021,MAYO,FEBRERO,Consumoexcedente,3.034,,25
366, 1A,2021,MAYO,MARZO,Consumobasico,0.859,75,25
367, 1A,2021,MAYO,MARZO,Consumointermedio,1.040,75,25
368, 1A,2021,MAYO,MARZO,Consumoexcedente,3.042,,25
369, 1A,2021,MAYO,ABRIL,Consumobasico,0.861,75,25
370, 1A,2021,MAYO,ABRIL,Consumointermedio,1.043,75,25
371, 1A,2021,MAYO,ABRIL,Consumoexcedente,3.05,,25
372, 1A,2021,MAYO,MAYO,Consumobasico,0.767,100,25
373, 1A,2021,MAYO,MAYO,Consumointermedio,0.892,50,25
374, 1A,2021,MAYO,MAYO,Consumoexcedente,3.058,,25
375, 1A,2021,MAYO,JUNIO,Consumobasico,0.769,100,25
376, 1A,2021,MAYO,JUNIO,Consumointermedio,0.894,50,25
377, 1A,2021,MAYO,JUNIO,Consumoexcedente,3.066,,25
378, 1A,2021,MAYO,JULIO,Consumobasico,0.771,100,25
379, 1A,2021,MAYO,JULIO,Consumointermedio,0.896,50,25
380, 1A,2021,MAYO,JULIO,Consumoexcedente,3.074,,25
381, 1A,2021,MAYO,AGOSTO,Consumobasico,0.773,100,25
382, 1A,2021,MAYO,AGOSTO,Consumointermedio,0.898,50,25
383, 1A,2021,MAYO,AGOSTO,Consumoexcedente,3.082,,25
384, 1A,2021,MAYO,SEPTIEMBRE,Consumobasico,0.775,100,25
385, 1A,2021,MAYO,SEPTIEMBRE,Consumointermedio,0.900,50,25
386, 1A,2021,MAYO,SEPTIEMBRE,Consumoexcedente,3.09,,25
387, 1A,2021,MAYO,OCTUBRE,Consumobasico,0.777,100,25
388, 1A,2021,MAYO,OCTUBRE,Consumointermedio,0.902,50,25
